path,transcription,action,object,location
wavs/speakers/d2waAp3pEjiWgrDEY/19610b40-4519-11e9-9035-7943ec3b842a.wav,Play,activate,music,none
wavs/speakers/gNYvkbx3gof2Y3V9/be2ef6b0-44e1-11e9-bb82-bdba769643e7.wav,Bring me the newspaper,bring,newspaper,none
wavs/speakers/W4XOzzNEbrtZz4dW/3ba9d3f0-44d1-11e9-a8b6-e96f2628bf65.wav,Set the language,change language,none,none
wavs/speakers/xwzgmmv5ZOiVaxXz/002f2460-453a-11e9-b1e4-e5985dca719e.wav,Turn down the heat,decrease,heat,none
wavs/speakers/RjDBre8jzzhdr4YL/a8cd9fb0-4419-11e9-85a0-dd11eb2f13b6.wav,I can't hear that,increase,volume,none
wavs/speakers/xwpvGaaWl5c3G5N3/43567f10-45b5-11e9-8ec0-7bf21d1cfe30.wav,Reduce audio volume,decrease,volume,none
wavs/speakers/xPZw23VxroC3N34k/5d300e80-450e-11e9-9539-7f047cfe24d1.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/zaEBPeMY4NUbDnZy/84b4e7a0-44d2-11e9-a8b6-e96f2628bf65.wav,Switch on the lights in the bedroom,activate,lights,bedroom
wavs/speakers/W4XOzzNEbrtZz4dW/513a31a0-44d2-11e9-a8b6-e96f2628bf65.wav,Washroom lights off,deactivate,lights,washroom
wavs/speakers/zZezMeg5XvcbRdg3/82fda9c0-45da-11e9-81ce-69b74fd7e64e.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/YbmvamEWQ8faDPx2/2c79e2c0-45ea-11e9-b578-494a5b19ab8b.wav,Turn the bathroom lights on,activate,lights,washroom
wavs/speakers/9Gmnwa5W9PIwaoKq/7c69fb90-45ad-11e9-bf4b-216bfa333ac2.wav,Turn on the bathroom lights,activate,lights,washroom
wavs/speakers/DMApMRmGq5hjkyvX/d9fb6870-45da-11e9-81ce-69b74fd7e64e.wav,Turn the kitchen lights on,activate,lights,kitchen
wavs/speakers/EExgNZ9dvgTE3928/92e80ba0-4611-11e9-bc65-55b32b211b66.wav,Fetch my socks,bring,socks,none
wavs/speakers/DMApMRmGq5hjkyvX/d676f970-45d6-11e9-81ce-69b74fd7e64e.wav,Turn off the lights,deactivate,lights,none
wavs/speakers/AvR9dePW88IynbaE/2d65d0d0-4523-11e9-a843-8db76f4b5e29.wav,I need volume,increase,volume,none
wavs/speakers/NWAAAQQZDXC5b9Mk/4995fb40-444c-11e9-beaa-1f3e1eab7bff.wav,Increase the temperature in the bedroom,increase,heat,bedroom
wavs/speakers/xRQE5VD7rRHVdyvM/fb2e7dc0-45c6-11e9-8ec0-7bf21d1cfe30.wav,Change system language,change language,none,none
wavs/speakers/kNnmb7MdArswxLYw/571c97b0-45f0-11e9-aa19-e96346c3828f.wav,OK now switch the main language to German,change language,German,none
wavs/speakers/2BqVo8kVB2Skwgyb/8c9eed90-447c-11e9-a9a5-5dbec3b8816a.wav,Volume mute,decrease,volume,none
wavs/speakers/73bEEYMKLwtmVwV43/590988c0-452e-11e9-b1e4-e5985dca719e.wav,Washroom heat down,decrease,heat,washroom
wavs/speakers/zaEBPeMY4NUbDnZy/1e8fed30-44e1-11e9-bb82-bdba769643e7.wav,OK now switch the main language to Korean,change language,Korean,none
wavs/speakers/mor8vDGkaOHzLLWBp/e5b60bc0-453f-11e9-b1e4-e5985dca719e.wav,Switch the lights on,activate,lights,none
wavs/speakers/DWmlpyg93YCXAXgE/57d05730-4507-11e9-a1ea-79ca03012c0e.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/kNnmb7MdArswxLYw/45a2fdf0-45f3-11e9-aa19-e96346c3828f.wav,Volume mute,decrease,volume,none
wavs/speakers/g2dnA9Wpvzi2WAmZ/f159ee50-454a-11e9-aa52-bf2189a03a60.wav,Turn down the temperature,decrease,heat,none
wavs/speakers/73bEEYMKLwtmVwV43/8544a3e0-4527-11e9-a843-8db76f4b5e29.wav,Turn the temperature up,increase,heat,none
wavs/speakers/9EWlVBQo9rtqRYdy/d8c5f3b0-45f0-11e9-aa19-e96346c3828f.wav,Switch language,change language,none,none
wavs/speakers/RjDBre8jzzhdr4YL/cf536ed0-441e-11e9-beaa-1f3e1eab7bff.wav,Resume music,activate,music,none
wavs/speakers/neaPN7GbBEUex8rV/f1698070-45d3-11e9-9992-dfba019cb646.wav,Turn the lights on,activate,lights,none
wavs/speakers/DMApMRmGq5hjkyvX/10918c10-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the heat up,increase,heat,none
wavs/speakers/5BEzPgPKe8taG9OB/a404f3c0-457c-11e9-9600-8f19ade2128c.wav,Increase the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/oXjpaOq4wVUezb3x/48b0aed0-4511-11e9-9539-7f047cfe24d1.wav,Lower the volume,decrease,volume,none
wavs/speakers/neaPN7GbBEUex8rV/9de45140-45d4-11e9-9992-dfba019cb646.wav,Turn off the kitchen lights,deactivate,lights,kitchen
wavs/speakers/kxgXN97ALmHbaezp/19d12d10-4467-11e9-beaa-1f3e1eab7bff.wav,Turn the lights on in the kitchen,activate,lights,kitchen
wavs/speakers/d2waAp3pEjiWgrDEY/05f2fbe0-4519-11e9-9035-7943ec3b842a.wav,Turn the heat up,increase,heat,none
wavs/speakers/zaEBPeMY4NUbDnZy/0fda0fb0-44d6-11e9-a8b6-e96f2628bf65.wav,Bedroom heat down,decrease,heat,bedroom
wavs/speakers/xPZw23VxroC3N34k/e1342360-450e-11e9-9539-7f047cfe24d1.wav,Decrease sound levels,decrease,volume,none
wavs/speakers/ZebMRl5Z7dhrPKRD/975d6300-4554-11e9-aa52-bf2189a03a60.wav,Turn on the kitchen lights,activate,lights,kitchen
wavs/speakers/Xygv5loxdZtrywr9/cbd32200-452c-11e9-b1e4-e5985dca719e.wav,Turn down the heat in the bathroom,decrease,heat,washroom
wavs/speakers/g2dnA9Wpvzi2WAmZ/099711f0-454b-11e9-aa52-bf2189a03a60.wav,Put on the music,activate,music,none
wavs/speakers/ObdQbr9wyDfbmW4E/42856e60-443f-11e9-beaa-1f3e1eab7bff.wav,Lights off,deactivate,lights,none
wavs/speakers/7NEaXjeLX3sg3yDB/8b5829c0-454d-11e9-aa52-bf2189a03a60.wav,Lights on in the washroom,activate,lights,washroom
wavs/speakers/jgxq52DoPpsR9ZRx/51aecd20-4519-11e9-9035-7943ec3b842a.wav,Allow a different language,change language,none,none
wavs/speakers/9EWlVBQo9rtqRYdy/39cbd990-45ec-11e9-aa19-e96346c3828f.wav,Turn the lamp on,activate,lamp,none
wavs/speakers/R3mexpM2YAtdPbL7/720af980-44fc-11e9-a1ea-79ca03012c0e.wav,Decrease audio volume,decrease,volume,none
wavs/speakers/xwzgmmv5ZOiVaxXz/e56b9970-4538-11e9-b1e4-e5985dca719e.wav,Stop,deactivate,music,none
wavs/speakers/qNY4Qwveojc8jlm4/4ed39940-44cf-11e9-a8b6-e96f2628bf65.wav,I need to practice my Chinese. Switch the language,change language,Chinese,none
wavs/speakers/G3QxQd7qGRuXAZda/1f8c5310-45e8-11e9-b578-494a5b19ab8b.wav,Turn the washroom lights off,deactivate,lights,washroom
wavs/speakers/W4XOzzNEbrtZz4dW/8f159cd0-44d2-11e9-a8b6-e96f2628bf65.wav,Decrease audio volume,decrease,volume,none
wavs/speakers/AY5e3mMgZkIyG3Ox/6abbe900-446b-11e9-beaa-1f3e1eab7bff.wav,Turn the bedroom heat up,increase,heat,bedroom
wavs/speakers/oRrwPDNPlAieQr8Q/b090cf50-4519-11e9-9035-7943ec3b842a.wav,Quieter,decrease,volume,none
wavs/speakers/g2dnA9Wpvzi2WAmZ/b87deba0-4549-11e9-aa52-bf2189a03a60.wav,Bring shoes,bring,shoes,none
wavs/speakers/Rq9EA8dEeZcEwada2/6cb1c440-45d9-11e9-81ce-69b74fd7e64e.wav,Bedroom heat up,increase,heat,bedroom
wavs/speakers/9EWlVBQo9rtqRYdy/1ce63c80-45ec-11e9-aa19-e96346c3828f.wav,Turn off the music,deactivate,music,none
wavs/speakers/kxgXN97ALmHbaezp/0cbf9340-4468-11e9-beaa-1f3e1eab7bff.wav,Turn up the heat in the kitchen,increase,heat,kitchen
wavs/speakers/n5XllaB4gZFwZXkBz/86317800-45ef-11e9-aa19-e96346c3828f.wav,Turn the sound up,increase,volume,none
wavs/speakers/KLa5k73rZvSlv82X/922510f0-45e9-11e9-b578-494a5b19ab8b.wav,Too quiet,increase,volume,none
wavs/speakers/qNY4Qwveojc8jlm4/24f2f7a0-44d0-11e9-a8b6-e96f2628bf65.wav,I can't hear that,increase,volume,none
wavs/speakers/RjDBre8jzzhdr4YL/f0e68f60-4413-11e9-85a0-dd11eb2f13b6.wav,Turn the heat up in the washroom,increase,heat,washroom
wavs/speakers/xwpvGaaWl5c3G5N3/a361c530-4598-11e9-bf4b-216bfa333ac2.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/d2waAp3pEjiWgrDEY/b58f66c0-4513-11e9-9539-7f047cfe24d1.wav,Turn the temperature down in the washroom,decrease,heat,washroom
wavs/speakers/2BqVo8kVB2Skwgyb/a50986a0-4478-11e9-a9a5-5dbec3b8816a.wav,Turn on the kitchen lights,activate,lights,kitchen
wavs/speakers/Gym5dABePPHA8mZK9/c0312fa0-45ef-11e9-aa19-e96346c3828f.wav,Get me my socks,bring,socks,none
wavs/speakers/gvKeNY2D3Rs2jRdL/1358e810-4598-11e9-bf4b-216bfa333ac2.wav,Set my phone's language to German,change language,German,none
wavs/speakers/gvKeNY2D3Rs2jRdL/8c3dbd40-4599-11e9-bf4b-216bfa333ac2.wav,Increase the heating in the kitchen,increase,heat,kitchen
wavs/speakers/LR5vdbQgp3tlMBzB/f2159130-45ce-11e9-9992-dfba019cb646.wav,Turn it up,increase,volume,none
wavs/speakers/xRQE5VD7rRHVdyvM/71ea23a0-45c3-11e9-8ec0-7bf21d1cfe30.wav,Stop music,deactivate,music,none
wavs/speakers/d2waAp3pEjiWgrDEY/2284d7d0-4512-11e9-9539-7f047cfe24d1.wav,I need volume,increase,volume,none
wavs/speakers/WYmlNV2rDkSaALOE/46312760-4436-11e9-beaa-1f3e1eab7bff.wav,"I couldn't hear anything, turn up the volume",increase,volume,none
wavs/speakers/anvKyBjB5OiP5dYZ/6181b2c0-4579-11e9-9600-8f19ade2128c.wav,Switch the lights on,activate,lights,none
wavs/speakers/R3mXwwoaX9IoRVKe/5f109a40-454e-11e9-aa52-bf2189a03a60.wav,Fetch my shoes,bring,shoes,none
wavs/speakers/g2dnA9Wpvzi2WAmZ/1148a980-4547-11e9-aa52-bf2189a03a60.wav,Switch on the kitchen lights,activate,lights,kitchen
wavs/speakers/jgxq52DoPpsR9ZRx/f4546a70-451a-11e9-9035-7943ec3b842a.wav,Turn up the heat in the bathroom,increase,heat,washroom
wavs/speakers/W4XOzzNEbrtZz4dW/94d42c10-44d0-11e9-a8b6-e96f2628bf65.wav,Turn down the heat in the kitchen,decrease,heat,kitchen
wavs/speakers/d2waAp3pEjiWgrDEY/6be22600-451a-11e9-9035-7943ec3b842a.wav,Bedroom heat up,increase,heat,bedroom
wavs/speakers/ppzZqYxGkESMdA5Az/a0620980-4476-11e9-a9a5-5dbec3b8816a.wav,Get me some juice,bring,juice,none
wavs/speakers/gNYvkbx3gof2Y3V9/01539d40-44e4-11e9-bb82-bdba769643e7.wav,Decrease sound levels,decrease,volume,none
wavs/speakers/oRrwPDNPlAieQr8Q/2deb3f60-4521-11e9-a843-8db76f4b5e29.wav,Kitchen heat down,decrease,heat,kitchen
wavs/speakers/73bEEYMKLwtmVwV43/859542a0-452c-11e9-b1e4-e5985dca719e.wav,Stop the music,deactivate,music,none
wavs/speakers/d2waAp3pEjiWgrDEY/4c6e04f0-4511-11e9-9539-7f047cfe24d1.wav,Switch on the lamp,activate,lamp,none
wavs/speakers/xPZw23VxroC3N34k/0dacadf0-450e-11e9-9539-7f047cfe24d1.wav,Turn on the kitchen lights,activate,lights,kitchen
wavs/speakers/5BEzPgPKe8taG9OB/cc829810-457d-11e9-9600-8f19ade2128c.wav,Turn down the volume,decrease,volume,none
wavs/speakers/BvyakyrDmQfWEABb/c047cd70-4606-11e9-bc65-55b32b211b66.wav,Set my phone's language to German,change language,German,none
wavs/speakers/Z7BXPnplxGUjZdmBZ/7aacc4d0-44f5-11e9-a1ea-79ca03012c0e.wav,Lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/neaPN7GbBEUex8rV/fec46d60-45d4-11e9-9992-dfba019cb646.wav,"This video sound is too low, turn up the volume",increase,volume,none
wavs/speakers/7NEaXjeLX3sg3yDB/965848b0-454c-11e9-aa52-bf2189a03a60.wav,Bring socks,bring,socks,none
wavs/speakers/d3erpmyk9yFlVyrZ/04b01ac0-460d-11e9-bc65-55b32b211b66.wav,"It’s too loud, turn the volume down",decrease,volume,none
wavs/speakers/ro5AaKwypZIqNEp2/57bdccf0-4480-11e9-a9a5-5dbec3b8816a.wav,Turn the sound up,increase,volume,none
wavs/speakers/5o9BvRGEGvhaeBwA/5709a770-44e9-11e9-a1ea-79ca03012c0e.wav,Switch off the washroom lights,deactivate,lights,washroom
wavs/speakers/9EWlVBQo9rtqRYdy/22d53fb0-45ec-11e9-aa19-e96346c3828f.wav,Put on the music,activate,music,none
wavs/speakers/kNnmb7MdArswxLYw/e21598f0-45ee-11e9-aa19-e96346c3828f.wav,Fetch my socks,bring,socks,none
wavs/speakers/qNY4Qwveojc8jlm4/5ecda270-44cd-11e9-a8b6-e96f2628bf65.wav,Change language,change language,none,none
wavs/speakers/52XVOeXMXYuaElyw/3748ff10-45c7-11e9-8ec0-7bf21d1cfe30.wav,Turn the heat up in the bathroom,increase,heat,washroom
wavs/speakers/EExgNZ9dvgTE3928/92293300-4612-11e9-bc65-55b32b211b66.wav,Kitchen lights on,activate,lights,kitchen
wavs/speakers/kxgXN97ALmHbaezp/b1d17d00-4466-11e9-beaa-1f3e1eab7bff.wav,Pause,deactivate,music,none
wavs/speakers/7NEaXjeLX3sg3yDB/539dc3b0-454c-11e9-aa52-bf2189a03a60.wav,Washroom heat down,decrease,heat,washroom
wavs/speakers/WYmlNV2rDkSaALOE/5b217f10-4438-11e9-beaa-1f3e1eab7bff.wav,Bring me my socks,bring,socks,none
wavs/speakers/Rq9EA8dEeZcEwada2/e99a03d0-45db-11e9-81ce-69b74fd7e64e.wav,Far too quiet,increase,volume,none
wavs/speakers/kNnmb7MdArswxLYw/674985d0-45f0-11e9-aa19-e96346c3828f.wav,Set my phone's language to Korean,change language,Korean,none
wavs/speakers/M4ybygBlWqImBn9oZ/ec288710-4550-11e9-aa52-bf2189a03a60.wav,I need to practice my Chinese. Switch the language,change language,Chinese,none
wavs/speakers/ObdQbr9wyDfbmW4E/1a8f8b20-4453-11e9-beaa-1f3e1eab7bff.wav,Pause the music,deactivate,music,none
wavs/speakers/M4ybygBlWqImBn9oZ/d778c230-454b-11e9-aa52-bf2189a03a60.wav,Fetch my socks,bring,socks,none
wavs/speakers/EExgNZ9dvgTE3928/0b6ded60-4612-11e9-bc65-55b32b211b66.wav,Turn the washroom lights off,deactivate,lights,washroom
wavs/speakers/BvyakyrDmQfWEABb/de227180-4609-11e9-bc65-55b32b211b66.wav,Decrease the heating,decrease,heat,none
wavs/speakers/G3QxQd7qGRuXAZda/7c069980-45e7-11e9-b578-494a5b19ab8b.wav,Decrease the heating in the washroom,decrease,heat,washroom
wavs/speakers/gNYvkbx3gof2Y3V9/9d49cd90-44e5-11e9-bb82-bdba769643e7.wav,I need to practice my German. Switch the language,change language,German,none
wavs/speakers/ro5AaKwypZIqNEp2/ebfc59f0-447f-11e9-a9a5-5dbec3b8816a.wav,Kitchen lights on,activate,lights,kitchen
wavs/speakers/WYmlNV2rDkSaALOE/b6bf9320-4433-11e9-beaa-1f3e1eab7bff.wav,Lower the volume,decrease,volume,none
wavs/speakers/d3erpmyk9yFlVyrZ/9ec097f0-460a-11e9-bc65-55b32b211b66.wav,Lamp on,activate,lamp,none
wavs/speakers/RjDBre8jzzhdr4YL/2c40e640-441a-11e9-85a0-dd11eb2f13b6.wav,Could you increase the heating please?,increase,heat,none
wavs/speakers/NWAAAQQZDXC5b9Mk/96d9a830-4450-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the washroom,decrease,heat,washroom
wavs/speakers/W4XOzzNEbrtZz4dW/53b7dbd0-44d2-11e9-a8b6-e96f2628bf65.wav,Turn volume up,increase,volume,none
wavs/speakers/73bEEYMKLwtmVwV43/ceba6370-452c-11e9-b1e4-e5985dca719e.wav,Switch the bedroom lights on,activate,lights,bedroom
wavs/speakers/gNYvkbx3gof2Y3V9/4eed1a10-44e2-11e9-bb82-bdba769643e7.wav,OK now switch the main language to Korean,change language,Korean,none
wavs/speakers/BvyakyrDmQfWEABb/f090c520-45fe-11e9-bc65-55b32b211b66.wav,Turn the kitchen temperature down,decrease,heat,kitchen
wavs/speakers/Gym5dABePPHA8mZK9/b0cc41e0-45ee-11e9-aa19-e96346c3828f.wav,Increase the sound,increase,volume,none
wavs/speakers/5o9BvRGEGvhaeBwA/57fce440-44ed-11e9-a1ea-79ca03012c0e.wav,That’s too loud,decrease,volume,none
wavs/speakers/ro5AaKwypZIqNEp2/fe294150-4480-11e9-a9a5-5dbec3b8816a.wav,Decrease the heating in the bedroom,decrease,heat,bedroom
wavs/speakers/Rq9EA8dEeZcEwada2/9373f260-45d9-11e9-81ce-69b74fd7e64e.wav,Turn up the bathroom temperature,increase,heat,washroom
wavs/speakers/M4ybygBlWqImBn9oZ/b3baac50-454b-11e9-aa52-bf2189a03a60.wav,Resume music,activate,music,none
wavs/speakers/ppzZqYxGkESMdA5Az/02356e00-4471-11e9-a9a5-5dbec3b8816a.wav,Turn the heat up in the kitchen,increase,heat,kitchen
wavs/speakers/W4XOzzNEbrtZz4dW/c225c6a0-44d1-11e9-a8b6-e96f2628bf65.wav,Put on the music,activate,music,none
wavs/speakers/ppzZqYxGkESMdA5Az/49231890-4475-11e9-a9a5-5dbec3b8816a.wav,Turn it down,decrease,volume,none
wavs/speakers/G3QxQd7qGRuXAZda/3d5540b0-45e7-11e9-b578-494a5b19ab8b.wav,Heat down,decrease,heat,none
wavs/speakers/W4XOzzNEbrtZz4dW/24c6c210-44d1-11e9-a8b6-e96f2628bf65.wav,Fetch my shoes,bring,shoes,none
wavs/speakers/2ojo7YRL7Gck83Z3/c28bcd00-45e5-11e9-b578-494a5b19ab8b.wav,Pause music,deactivate,music,none
wavs/speakers/8e5qRjN7dGuovkRY/417b14e0-45a0-11e9-bf4b-216bfa333ac2.wav,Turn volume up,increase,volume,none
wavs/speakers/W4XOzzNEbrtZz4dW/9c2653a0-44ce-11e9-a8b6-e96f2628bf65.wav,Turn the lights off,deactivate,lights,none
wavs/speakers/DWmlpyg93YCXAXgE/da87bd40-4506-11e9-a1ea-79ca03012c0e.wav,Switch the kitchen lights on,activate,lights,kitchen
wavs/speakers/qNY4Qwveojc8jlm4/47780dc0-44cf-11e9-a8b6-e96f2628bf65.wav,Set my phone's language to German,change language,German,none
wavs/speakers/ldrknAmwYPcWzp4N/dbcf0850-451c-11e9-9035-7943ec3b842a.wav,Language settings,change language,none,none
wavs/speakers/anvKyBjB5OiP5dYZ/554a1ab0-4579-11e9-9600-8f19ade2128c.wav,Turn the lamp on,activate,lamp,none
wavs/speakers/W4XOzzNEbrtZz4dW/cc096e80-44cf-11e9-a8b6-e96f2628bf65.wav,Turn it down,decrease,volume,none
wavs/speakers/G3QxQd7qGRuXAZda/0b501e40-45e8-11e9-b578-494a5b19ab8b.wav,Set my phone's language to German,change language,German,none
wavs/speakers/R3mexpM2YAtdPbL7/81dad6b0-4500-11e9-a1ea-79ca03012c0e.wav,Bathroom heat down,decrease,heat,washroom
wavs/speakers/gNYvkbx3gof2Y3V9/4f587eb0-44e5-11e9-bb82-bdba769643e7.wav,Switch the language,change language,none,none
wavs/speakers/rwqzgZjbPaf5dmbL/7db40340-44a6-11e9-a9a5-5dbec3b8816a.wav,Turn up the bathroom temperature,increase,heat,washroom
wavs/speakers/5BEzPgPKe8taG9OB/0c71da00-457c-11e9-9600-8f19ade2128c.wav,Switch off the washroom lights,deactivate,lights,washroom
wavs/speakers/xRQE5VD7rRHVdyvM/f3740630-45c2-11e9-8ec0-7bf21d1cfe30.wav,Turn up the bathroom temperature,increase,heat,washroom
wavs/speakers/zZezMeg5XvcbRdg3/7adc1350-45d3-11e9-9992-dfba019cb646.wav,Change language,change language,none,none
wavs/speakers/R3mXwwoaX9IoRVKe/20db9a30-454a-11e9-aa52-bf2189a03a60.wav,Could you increase the heating please?,increase,heat,none
wavs/speakers/7NEaXjeLX3sg3yDB/e3fbe230-454b-11e9-aa52-bf2189a03a60.wav,Washroom heat up,increase,heat,washroom
wavs/speakers/9EWlVBQo9rtqRYdy/15427d10-45ef-11e9-aa19-e96346c3828f.wav,Switch off the lights in the kitchen,deactivate,lights,kitchen
wavs/speakers/oXjpaOq4wVUezb3x/f6290460-450f-11e9-9539-7f047cfe24d1.wav,Bring me the newspaper,bring,newspaper,none
wavs/speakers/d3erpmyk9yFlVyrZ/eb1a52b0-4611-11e9-bc65-55b32b211b66.wav,I need to practice my Korean. Switch the language,change language,Korean,none
wavs/speakers/DWmlpyg93YCXAXgE/410f53a0-4504-11e9-a1ea-79ca03012c0e.wav,Lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/BvyakyrDmQfWEABb/a0b41570-4608-11e9-bc65-55b32b211b66.wav,Switch on the bathroom lights,activate,lights,washroom
wavs/speakers/ppzZqYxGkESMdA5Az/20c9b000-4472-11e9-a9a5-5dbec3b8816a.wav,Increase the temperature in the bedroom,increase,heat,bedroom
wavs/speakers/5o9BvRGEGvhaeBwA/41944bd0-44e8-11e9-a1ea-79ca03012c0e.wav,Turn the lights on,activate,lights,none
wavs/speakers/ppzZqYxGkESMdA5Az/f72517e0-4470-11e9-a9a5-5dbec3b8816a.wav,Increase the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/BvyakyrDmQfWEABb/595da5b0-45fe-11e9-bc65-55b32b211b66.wav,Could you increase the heating?,increase,heat,none
wavs/speakers/8e5qRjN7dGuovkRY/562bcb80-45a2-11e9-bf4b-216bfa333ac2.wav,I need to practice my German. Switch the language,change language,German,none
wavs/speakers/roOVZm7kYzS5d4q3/fad25210-4518-11e9-9035-7943ec3b842a.wav,Put on the music,activate,music,none
wavs/speakers/zaEBPeMY4NUbDnZy/8c331fe0-44de-11e9-a8b6-e96f2628bf65.wav,Turn the heat down in the washroom,decrease,heat,washroom
wavs/speakers/EExgNZ9dvgTE3928/b65f22e0-4610-11e9-bc65-55b32b211b66.wav,Washroom heat up,increase,heat,washroom
wavs/speakers/ObdQbr9wyDfbmW4E/3237fac0-4451-11e9-beaa-1f3e1eab7bff.wav,Turn the kitchen lights on,activate,lights,kitchen
wavs/speakers/d3erpmyk9yFlVyrZ/a3aefb60-4607-11e9-bc65-55b32b211b66.wav,Turn sound down,decrease,volume,none
wavs/speakers/d3erpmyk9yFlVyrZ/aafc1d10-4609-11e9-bc65-55b32b211b66.wav,I need to practice my English. Switch the language,change language,English,none
wavs/speakers/mzgVQ4Z5WvHqgNmY/3d362c90-450e-11e9-9539-7f047cfe24d1.wav,Switch on the lights,activate,lights,none
wavs/speakers/xRQE5VD7rRHVdyvM/9e559960-45c3-11e9-8ec0-7bf21d1cfe30.wav,Bring my socks,bring,socks,none
wavs/speakers/G3QxQd7qGRuXAZda/a4c5f730-45e7-11e9-b578-494a5b19ab8b.wav,Bring newspaper,bring,newspaper,none
wavs/speakers/DWmlpyg93YCXAXgE/d388d0b0-4506-11e9-a1ea-79ca03012c0e.wav,Switch on the lights in the kitchen,activate,lights,kitchen
wavs/speakers/zZezMeg5XvcbRdg3/8940a3e0-45db-11e9-81ce-69b74fd7e64e.wav,Make it hotter,increase,heat,none
wavs/speakers/zZezMeg5XvcbRdg3/d3884120-45da-11e9-81ce-69b74fd7e64e.wav,Turn volume up,increase,volume,none
wavs/speakers/M4ybygBlWqImBn9oZ/ef039380-4550-11e9-aa52-bf2189a03a60.wav,I need to practice my German. Switch the language,change language,German,none
wavs/speakers/9EWlVBQo9rtqRYdy/350e9fa0-45ec-11e9-aa19-e96346c3828f.wav,Turn on the lamp,activate,lamp,none
wavs/speakers/ObdQbr9wyDfbmW4E/7c198660-4454-11e9-beaa-1f3e1eab7bff.wav,Turn up the bathroom temperature,increase,heat,washroom
wavs/speakers/gNYvkbx3gof2Y3V9/4255a760-44e5-11e9-bb82-bdba769643e7.wav,Go get me my shoes,bring,shoes,none
wavs/speakers/5o9BvRGEGvhaeBwA/ec8037e0-44eb-11e9-a1ea-79ca03012c0e.wav,Pause,deactivate,music,none
wavs/speakers/xwzgmmv5ZOiVaxXz/96c63dd0-452d-11e9-b1e4-e5985dca719e.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/DMApMRmGq5hjkyvX/f9929850-45d7-11e9-81ce-69b74fd7e64e.wav,Too quiet,increase,volume,none
wavs/speakers/2ojo7YRL7Gck83Z3/8d3818a0-45e2-11e9-81ce-69b74fd7e64e.wav,Increase the heating,increase,heat,none
wavs/speakers/KLa5k73rZvSlv82X/bde54800-45e8-11e9-b578-494a5b19ab8b.wav,Turn up the temperature,increase,heat,none
wavs/speakers/xPZw23VxroC3N34k/f93687f0-450e-11e9-9539-7f047cfe24d1.wav,Make it hotter,increase,heat,none
wavs/speakers/Rq9EA8dEeZcEwada2/1e995040-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the heat down,decrease,heat,none
wavs/speakers/8e5qRjN7dGuovkRY/09ceb890-459f-11e9-bf4b-216bfa333ac2.wav,Set my device to Chinese,change language,Chinese,none
wavs/speakers/zZezMeg5XvcbRdg3/e88837f0-45d6-11e9-81ce-69b74fd7e64e.wav,Increase the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/DMApMRmGq5hjkyvX/7c504320-45db-11e9-81ce-69b74fd7e64e.wav,Increase the heating,increase,heat,none
wavs/speakers/kNnmb7MdArswxLYw/80e30850-45f4-11e9-aa19-e96346c3828f.wav,Bring the newspaper,bring,newspaper,none
wavs/speakers/gvKeNY2D3Rs2jRdL/efca7510-4594-11e9-9600-8f19ade2128c.wav,Bedroom lights on,activate,lights,bedroom
wavs/speakers/mzgVQ4Z5WvHqgNmY/4c920f10-450e-11e9-9539-7f047cfe24d1.wav,Lights off,deactivate,lights,none
wavs/speakers/AY5e3mMgZkIyG3Ox/d6eb4e20-446d-11e9-beaa-1f3e1eab7bff.wav,Could you decrease the heating please?,decrease,heat,none
wavs/speakers/zZezMeg5XvcbRdg3/41e5b890-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the temperature up in the washroom,increase,heat,washroom
wavs/speakers/oXjpaOq4wVUezb3x/9c66d910-4510-11e9-9539-7f047cfe24d1.wav,Turn the heat down,decrease,heat,none
wavs/speakers/zaEBPeMY4NUbDnZy/9f629fa0-44de-11e9-a8b6-e96f2628bf65.wav,Decrease the heating in the washroom,decrease,heat,washroom
wavs/speakers/oXjpaOq4wVUezb3x/cde83010-4510-11e9-9539-7f047cfe24d1.wav,Turn the bedroom lights on,activate,lights,bedroom
wavs/speakers/G3QxQd7qGRuXAZda/05f2d3c0-45e8-11e9-b578-494a5b19ab8b.wav,OK now switch the main language to English,change language,English,none
wavs/speakers/n5XllaB4gZFwZXkBz/281b8d80-45f1-11e9-aa19-e96346c3828f.wav,Bring the newspaper,bring,newspaper,none
